,date,attitude,frequency,state
17,2023-01-22,personal interaction,4.0,Illinois
18,2023-01-23,not in my backyard,3.0,Illinois
19,2023-01-23,personal interaction,3.0,Illinois
20,2023-01-23,harmful generalization,7.0,Illinois
21,2023-01-23,solutions/interventions,11.0,Illinois
22,2023-01-23,deserving/undeserving,2.0,Illinois
23,2023-01-23,societal critique,2.0,Illinois
24,2023-01-23,media portrayal,1.0,Illinois
25,2023-01-23,government critique,10.0,Illinois
26,2023-01-23,money/aid allocation,1.0,Illinois
27,2023-01-24,deserving/undeserving,0.0,Illinois
28,2023-01-24,societal critique,1.0,Illinois
29,2023-01-24,personal interaction,3.0,Illinois
30,2023-01-24,solutions/interventions,5.0,Illinois
31,2023-01-24,harmful generalization,1.0,Illinois
32,2023-01-24,money/aid allocation,0.0,Illinois
33,2023-01-24,not in my backyard,2.0,Illinois
34,2023-01-24,government critique,3.0,Illinois
35,2023-01-24,media portrayal,0.0,Illinois
36,2023-01-25,media portrayal,0.0,Illinois
37,2023-01-25,harmful generalization,0.0,Illinois
38,2023-01-25,not in my backyard,0.0,Illinois
39,2023-01-25,societal critique,0.0,Illinois
40,2023-01-25,personal interaction,0.0,Illinois
41,2023-01-25,deserving/undeserving,0.0,Illinois
42,2023-01-25,solutions/interventions,0.0,Illinois
43,2023-01-25,government critique,0.0,Illinois
44,2023-01-25,money aid allocation,0.0,Illinois
45,2023-01-26,money/aid allocation,0.0,Illinois
46,2023-01-26,societal critique,0.0,Illinois
47,2023-01-26,government critique,1.0,Illinois
48,2023-01-26,solutions/interventions,0.0,Illinois
49,2023-01-26,money aid allocation,0.0,Illinois
50,2023-01-26,government critique,0.0,Illinois
51,2023-01-26,not in my backyard,0.0,Illinois
52,2023-01-26,deserving/undeserving,0.0,Illinois
53,2023-01-26,media portrayal,0.0,Illinois
54,2023-01-26,personal interaction,0.0,Illinois
55,2023-01-26,harmful generalization,0.0,Illinois
56,2023-01-26,deserving/undeserving,0.0,Illinois
57,2023-01-26,not in my backyard,1.0,Illinois
58,2023-01-26,societal critique,0.0,Illinois
59,2023-01-26,media portrayal,0.0,Illinois
60,2023-01-26,personal interaction,0.0,Illinois
61,2023-01-26,harmful generalization,0.0,Illinois
62,2023-01-26,solutions/interventions,0.0,Illinois
63,2023-01-27,not in my backyard,1.0,Illinois
64,2023-01-27,personal interaction,5.0,Illinois
65,2023-01-27,deserving/undeserving,1.0,Illinois
66,2023-01-27,harmful generalization,8.0,Illinois
67,2023-01-27,government critique,5.0,Illinois
68,2023-01-27,societal critique,2.0,Illinois
69,2023-01-27,money/aid allocation,0.0,Illinois
70,2023-01-27,solutions/interventions,10.0,Illinois
71,2023-01-27,media portrayal,0.0,Illinois
72,2023-01-28,solutions/interventions,4.0,Illinois
73,2023-01-28,media portrayal,0.0,Illinois
74,2023-01-28,personal interaction,1.0,Illinois
75,2023-01-28,not in my backyard,0.0,Illinois
76,2023-01-28,government critique,6.0,Illinois
77,2023-01-28,money/aid allocation,1.0,Illinois
78,2023-01-28,deserving/undeserving,2.0,Illinois
79,2023-01-28,harmful generalization,3.0,Illinois
80,2023-01-28,societal critique,0.0,Illinois
81,2023-01-29,not in my backyard,2.0,Illinois
82,2023-01-29,solutions/interventions,3.0,Illinois
83,2023-01-29,harmful generalization,3.0,Illinois
84,2023-01-29,personal interaction,2.0,Illinois
85,2023-01-29,government critique,10.0,Illinois
86,2023-01-29,media portrayal,0.0,Illinois
87,2023-01-29,money/aid allocation,2.0,Illinois
88,2023-01-29,societal critique,2.0,Illinois
89,2023-01-29,deserving/undeserving,1.0,Illinois
90,2023-01-30,harmful generalization,6.0,Illinois
91,2023-01-30,money/aid allocation,0.0,Illinois
92,2023-01-30,deserving/undeserving,4.0,Illinois
93,2023-01-30,personal interaction,7.0,Illinois
94,2023-01-30,not in my backyard,1.0,Illinois
95,2023-01-30,societal critique,3.0,Illinois
96,2023-01-30,solutions/interventions,7.0,Illinois
97,2023-01-30,government critique,7.0,Illinois
98,2023-01-30,media portrayal,1.0,Illinois
99,2023-01-31,deserving/undeserving,5.0,Illinois
100,2023-01-31,solutions/interventions,15.0,Illinois
101,2023-01-31,not in my backyard,8.0,Illinois
102,2023-01-31,personal interaction,3.0,Illinois
103,2023-01-31,harmful generalization,14.0,Illinois
104,2023-01-31,societal critique,5.0,Illinois
105,2023-01-31,money/aid allocation,3.0,Illinois
106,2023-01-31,government critique,19.0,Illinois
107,2023-01-31,media portrayal,0.0,Illinois
108,2023-02-01,deserving/undeserving,4.0,Illinois
109,2023-02-01,solutions/interventions,10.0,Illinois
110,2023-02-01,media portrayal,0.0,Illinois
111,2023-02-01,societal critique,1.0,Illinois
112,2023-02-01,personal interaction,2.0,Illinois
113,2023-02-01,harmful generalization,10.0,Illinois
114,2023-02-01,government critique,20.0,Illinois
115,2023-02-01,money/aid allocation,3.0,Illinois
116,2023-02-01,not in my backyard,3.0,Illinois
117,2023-02-02,deserving/undeserving,1.0,Illinois
118,2023-02-02,harmful generalization,5.0,Illinois
119,2023-02-02,personal interaction,4.0,Illinois
120,2023-02-02,societal critique,1.0,Illinois
121,2023-02-02,solutions/interventions,7.0,Illinois
122,2023-02-02,not in my backyard,2.0,Illinois
123,2023-02-02,government critique,10.0,Illinois
124,2023-02-02,money/aid allocation,4.0,Illinois
125,2023-02-02,media portrayal,0.0,Illinois
126,2023-02-03,societal critique,0.0,Illinois
127,2023-02-03,personal interaction,7.0,Illinois
128,2023-02-03,harmful generalization,3.0,Illinois
129,2023-02-03,media portrayal,0.0,Illinois
130,2023-02-03,money/aid allocation,5.0,Illinois
131,2023-02-03,solutions/interventions,9.0,Illinois
132,2023-02-03,deserving/undeserving,5.0,Illinois
133,2023-02-03,government critique,12.0,Illinois
134,2023-02-03,not in my backyard,9.0,Illinois
135,2023-02-04,harmful generalization,7.0,Illinois
136,2023-02-04,government critique,9.0,Illinois
137,2023-02-04,media portrayal,1.0,Illinois
138,2023-02-04,societal critique,2.0,Illinois
139,2023-02-04,solutions/interventions,11.0,Illinois
140,2023-02-04,money/aid allocation,2.0,Illinois
141,2023-02-04,personal interaction,7.0,Illinois
142,2023-02-04,deserving/undeserving,4.0,Illinois
143,2023-02-04,not in my backyard,8.0,Illinois
144,2023-02-05,solutions/interventions,8.0,Illinois
145,2023-02-05,deserving/undeserving,2.0,Illinois
146,2023-02-05,not in my backyard,2.0,Illinois
147,2023-02-05,personal interaction,4.0,Illinois
148,2023-02-05,harmful generalization,2.0,Illinois
149,2023-02-05,money/aid allocation,2.0,Illinois
150,2023-02-05,government critique,7.0,Illinois
151,2023-02-05,media portrayal,0.0,Illinois
152,2023-02-05,societal critique,0.0,Illinois
153,2023-02-06,government critique,10.0,Illinois
154,2023-02-06,personal interaction,5.0,Illinois
155,2023-02-06,money/aid allocation,2.0,Illinois
156,2023-02-06,media portrayal,1.0,Illinois
157,2023-02-06,solutions/interventions,8.0,Illinois
158,2023-02-06,harmful generalization,7.0,Illinois
159,2023-02-06,not in my backyard,5.0,Illinois
160,2023-02-06,deserving/undeserving,3.0,Illinois
161,2023-02-06,societal critique,1.0,Illinois
162,2023-02-07,harmful generalization,12.0,Illinois
163,2023-02-07,government critique,8.0,Illinois
164,2023-02-07,societal critique,4.0,Illinois
165,2023-02-07,media portrayal,1.0,Illinois
166,2023-02-07,personal interaction,8.0,Illinois
167,2023-02-07,not in my backyard,4.0,Illinois
168,2023-02-07,deserving/undeserving,4.0,Illinois
169,2023-02-07,solutions/interventions,5.0,Illinois
170,2023-02-07,money/aid allocation,1.0,Illinois
171,2023-02-08,media portrayal,0.0,Illinois
172,2023-02-08,deserving/undeserving,4.0,Illinois
173,2023-02-08,money/aid allocation,3.0,Illinois
174,2023-02-08,personal interaction,4.0,Illinois
175,2023-02-08,solutions/interventions,8.0,Illinois
176,2023-02-08,societal critique,3.0,Illinois
177,2023-02-08,not in my backyard,1.0,Illinois
178,2023-02-08,government critique,11.0,Illinois
179,2023-02-08,harmful generalization,5.0,Illinois
180,2023-02-09,personal interaction,0.0,Illinois
181,2023-02-09,harmful generalization,5.0,Illinois
182,2023-02-09,media portrayal,1.0,Illinois
183,2023-02-09,societal critique,0.0,Illinois
184,2023-02-09,deserving/undeserving,0.0,Illinois
185,2023-02-09,solutions/interventions,6.0,Illinois
186,2023-02-09,money/aid allocation,2.0,Illinois
187,2023-02-09,government critique,6.0,Illinois
188,2023-02-09,not in my backyard,1.0,Illinois
189,2023-02-16,media portrayal,0.0,Illinois
190,2023-02-16,societal critique,0.0,Illinois
191,2023-02-16,deserving/undeserving,0.0,Illinois
192,2023-02-16,harmful generalization,2.0,Illinois
193,2023-02-16,money/aid allocation,0.0,Illinois
194,2023-02-16,solutions/interventions,3.0,Illinois
195,2023-02-16,not in my backyard,1.0,Illinois
196,2023-02-16,government critique,3.0,Illinois
197,2023-02-16,personal interaction,3.0,Illinois
0,2023-01-21,personal interaction,3.0,Colorado
1,2023-01-21,not in my backyard,1.0,Colorado
2,2023-01-21,societal critique,0.0,Colorado
3,2023-01-21,government critique,2.0,Colorado
4,2023-01-21,money/aid allocation,0.0,Colorado
5,2023-01-21,deserving/undeserving,0.0,Colorado
6,2023-01-21,media portrayal,0.0,Colorado
7,2023-01-21,solutions/interventions,1.0,Colorado
8,2023-01-21,harmful generalization,2.0,Colorado
9,2023-01-22,deserving/undeserving,0.0,Colorado
10,2023-01-22,personal interaction,3.0,Colorado
11,2023-01-22,not in my backyard,0.0,Colorado
12,2023-01-22,societal critique,1.0,Colorado
13,2023-01-22,government critique,6.0,Colorado
14,2023-01-22,money/aid allocation,1.0,Colorado
15,2023-01-22,harmful generalization,1.0,Colorado
16,2023-01-22,solutions/interventions,10.0,Colorado
17,2023-01-22,media portrayal,0.0,Colorado
18,2023-01-23,personal interaction,5.0,Colorado
19,2023-01-23,harmful generalization,5.0,Colorado
20,2023-01-23,solutions/interventions,5.0,Colorado
21,2023-01-23,not in my backyard,3.0,Colorado
22,2023-01-23,money/aid allocation,2.0,Colorado
23,2023-01-23,media portrayal,1.0,Colorado
24,2023-01-23,societal critique,0.0,Colorado
25,2023-01-23,government critique,7.0,Colorado
26,2023-01-23,deserving/undeserving,1.0,Colorado
27,2023-01-24,not in my backyard,1.0,Colorado
28,2023-01-24,personal interaction,1.0,Colorado
29,2023-01-24,money/aid allocation,0.0,Colorado
30,2023-01-24,harmful generalization,2.0,Colorado
31,2023-01-24,government critique,2.0,Colorado
32,2023-01-24,media portrayal,1.0,Colorado
33,2023-01-24,solutions/interventions,1.0,Colorado
34,2023-01-24,deserving/undeserving,0.0,Colorado
35,2023-01-24,societal critique,0.0,Colorado
36,2023-01-25,solutions/interventions,0.0,Colorado
37,2023-01-25,harmful generalization,0.0,Colorado
38,2023-01-25,societal critique,0.0,Colorado
39,2023-01-25,media portrayal,0.0,Colorado
40,2023-01-25,money aid allocation,0.0,Colorado
41,2023-01-25,deserving/undeserving,0.0,Colorado
42,2023-01-25,personal interaction,0.0,Colorado
43,2023-01-25,government critique,0.0,Colorado
44,2023-01-25,not in my backyard,0.0,Colorado
45,2023-01-26,societal critique,0.0,Colorado
46,2023-01-26,deserving/undeserving,0.0,Colorado
47,2023-01-26,money aid allocation,0.0,Colorado
48,2023-01-26,harmful generalization,0.0,Colorado
49,2023-01-26,personal interaction,0.0,Colorado
50,2023-01-26,government critique,0.0,Colorado
51,2023-01-26,solutions/interventions,0.0,Colorado
52,2023-01-26,not in my backyard,0.0,Colorado
53,2023-01-26,media portrayal,0.0,Colorado
54,2023-01-27,personal interaction,2.0,Colorado
55,2023-01-27,not in my backyard,4.0,Colorado
56,2023-01-27,money/aid allocation,0.0,Colorado
57,2023-01-27,solutions/interventions,6.0,Colorado
58,2023-01-27,deserving/undeserving,2.0,Colorado
59,2023-01-27,harmful generalization,3.0,Colorado
60,2023-01-27,government critique,5.0,Colorado
61,2023-01-27,societal critique,2.0,Colorado
62,2023-01-27,media portrayal,0.0,Colorado
63,2023-01-28,money/aid allocation,2.0,Colorado
64,2023-01-28,government critique,5.0,Colorado
65,2023-01-28,solutions/interventions,2.0,Colorado
66,2023-01-28,not in my backyard,2.0,Colorado
67,2023-01-28,media portrayal,0.0,Colorado
68,2023-01-28,deserving/undeserving,1.0,Colorado
69,2023-01-28,harmful generalization,4.0,Colorado
70,2023-01-28,personal interaction,4.0,Colorado
71,2023-01-28,societal critique,3.0,Colorado
72,2023-01-29,societal critique,1.0,Colorado
73,2023-01-29,solutions/interventions,3.0,Colorado
74,2023-01-29,harmful generalization,3.0,Colorado
75,2023-01-29,personal interaction,5.0,Colorado
76,2023-01-29,deserving/undeserving,0.0,Colorado
77,2023-01-29,media portrayal,0.0,Colorado
78,2023-01-29,government critique,3.0,Colorado
79,2023-01-29,money/aid allocation,1.0,Colorado
80,2023-01-29,not in my backyard,1.0,Colorado
81,2023-01-30,societal critique,0.0,Colorado
82,2023-01-30,deserving/undeserving,0.0,Colorado
83,2023-01-30,money/aid allocation,4.0,Colorado
84,2023-01-30,media portrayal,1.0,Colorado
85,2023-01-30,government critique,8.0,Colorado
86,2023-01-30,solutions/interventions,14.0,Colorado
87,2023-01-30,personal interaction,3.0,Colorado
88,2023-01-30,harmful generalization,5.0,Colorado
89,2023-01-30,not in my backyard,1.0,Colorado
90,2023-01-31,societal critique,1.0,Colorado
91,2023-01-31,personal interaction,1.0,Colorado
92,2023-01-31,government critique,15.0,Colorado
93,2023-01-31,not in my backyard,2.0,Colorado
94,2023-01-31,deserving/undeserving,2.0,Colorado
95,2023-01-31,media portrayal,0.0,Colorado
96,2023-01-31,money/aid allocation,4.0,Colorado
97,2023-01-31,solutions/interventions,7.0,Colorado
98,2023-01-31,harmful generalization,1.0,Colorado
99,2023-02-01,societal critique,1.0,Colorado
100,2023-02-01,money/aid allocation,1.0,Colorado
101,2023-02-01,media portrayal,0.0,Colorado
102,2023-02-01,solutions/interventions,3.0,Colorado
103,2023-02-01,harmful generalization,5.0,Colorado
104,2023-02-01,government critique,2.0,Colorado
105,2023-02-01,personal interaction,3.0,Colorado
106,2023-02-01,deserving/undeserving,1.0,Colorado
107,2023-02-01,not in my backyard,4.0,Colorado
108,2023-02-02,government critique,5.0,Colorado
109,2023-02-02,societal critique,0.0,Colorado
110,2023-02-02,personal interaction,1.0,Colorado
111,2023-02-02,media portrayal,0.0,Colorado
112,2023-02-02,solutions/interventions,7.0,Colorado
113,2023-02-02,money/aid allocation,1.0,Colorado
114,2023-02-02,deserving/undeserving,1.0,Colorado
115,2023-02-02,harmful generalization,3.0,Colorado
116,2023-02-02,not in my backyard,3.0,Colorado
117,2023-02-03,solutions/interventions,5.0,Colorado
118,2023-02-03,money/aid allocation,2.0,Colorado
119,2023-02-03,deserving/undeserving,2.0,Colorado
120,2023-02-03,media portrayal,1.0,Colorado
121,2023-02-03,government critique,4.0,Colorado
122,2023-02-03,harmful generalization,4.0,Colorado
123,2023-02-03,personal interaction,1.0,Colorado
124,2023-02-03,not in my backyard,4.0,Colorado
125,2023-02-03,societal critique,2.0,Colorado
126,2023-02-04,solutions/interventions,3.0,Colorado
127,2023-02-04,not in my backyard,2.0,Colorado
128,2023-02-04,government critique,5.0,Colorado
129,2023-02-04,money/aid allocation,2.0,Colorado
130,2023-02-04,harmful generalization,1.0,Colorado
131,2023-02-04,personal interaction,4.0,Colorado
132,2023-02-04,deserving/undeserving,1.0,Colorado
133,2023-02-04,media portrayal,0.0,Colorado
134,2023-02-04,societal critique,1.0,Colorado
135,2023-02-05,not in my backyard,1.0,Colorado
136,2023-02-05,solutions/interventions,10.0,Colorado
137,2023-02-05,societal critique,1.0,Colorado
138,2023-02-05,personal interaction,1.0,Colorado
139,2023-02-05,harmful generalization,4.0,Colorado
140,2023-02-05,money/aid allocation,1.0,Colorado
141,2023-02-05,government critique,5.0,Colorado
142,2023-02-05,media portrayal,0.0,Colorado
143,2023-02-05,deserving/undeserving,1.0,Colorado
144,2023-02-06,harmful generalization,4.0,Colorado
145,2023-02-06,media portrayal,0.0,Colorado
146,2023-02-06,government critique,6.0,Colorado
147,2023-02-06,not in my backyard,4.0,Colorado
148,2023-02-06,societal critique,2.0,Colorado
149,2023-02-06,personal interaction,3.0,Colorado
150,2023-02-06,money/aid allocation,0.0,Colorado
151,2023-02-06,solutions/interventions,7.0,Colorado
152,2023-02-06,deserving/undeserving,0.0,Colorado
153,2023-02-07,deserving/undeserving,0.0,Colorado
154,2023-02-07,not in my backyard,2.0,Colorado
155,2023-02-07,societal critique,2.0,Colorado
156,2023-02-07,media portrayal,0.0,Colorado
157,2023-02-07,harmful generalization,6.0,Colorado
158,2023-02-07,money/aid allocation,1.0,Colorado
159,2023-02-07,personal interaction,5.0,Colorado
160,2023-02-07,solutions/interventions,2.0,Colorado
161,2023-02-07,government critique,5.0,Colorado
162,2023-02-08,media portrayal,1.0,Colorado
163,2023-02-08,personal interaction,1.0,Colorado
164,2023-02-08,government critique,5.0,Colorado
165,2023-02-08,deserving/undeserving,0.0,Colorado
166,2023-02-08,harmful generalization,2.0,Colorado
167,2023-02-08,not in my backyard,1.0,Colorado
168,2023-02-08,money/aid allocation,0.0,Colorado
169,2023-02-08,solutions/interventions,3.0,Colorado
170,2023-02-08,societal critique,0.0,Colorado
171,2023-02-09,deserving/undeserving,0.0,Colorado
172,2023-02-09,government critique,6.0,Colorado
173,2023-02-09,harmful generalization,4.0,Colorado
174,2023-02-09,not in my backyard,6.0,Colorado
175,2023-02-09,solutions/interventions,3.0,Colorado
176,2023-02-09,societal critique,0.0,Colorado
177,2023-02-09,personal interaction,0.0,Colorado
